length,timestamp,source_ip,destination_ip,protocol
66,1743680206.933846,192.168.0.102,185.70.42.22,6
1294,1743680206.96804,185.70.42.22,192.168.0.102,6
207,1743680206.968054,185.70.42.22,192.168.0.102,6
66,1743680206.968227,192.168.0.102,185.70.42.22,6
1294,1743680207.003019,185.70.42.22,192.168.0.102,6
692,1743680207.003028,185.70.42.22,192.168.0.102,6
66,1743680207.003177,192.168.0.102,185.70.42.22,6
252,1743680207.030472,192.168.0.102,8.8.4.4,17
252,1743680207.030635,192.168.0.102,8.8.4.4,17
253,1743680207.048028,192.168.0.102,8.8.4.4,17
253,1743680207.048056,192.168.0.102,8.8.4.4,17
1294,1743680207.069193,185.70.42.22,192.168.0.102,6
753,1743680207.069199,185.70.42.22,192.168.0.102,6
66,1743680207.069287,192.168.0.102,185.70.42.22,6
70,1743680207.084482,8.8.4.4,192.168.0.102,17
70,1743680207.084488,8.8.4.4,192.168.0.102,17
73,1743680207.084711,192.168.0.102,8.8.4.4,17
622,1743680207.087368,8.8.4.4,192.168.0.102,17
571,1743680207.087373,8.8.4.4,192.168.0.102,17
64,1743680207.087374,8.8.4.4,192.168.0.102,17
64,1743680207.087375,8.8.4.4,192.168.0.102,17
78,1743680207.087514,192.168.0.102,8.8.4.4,17
73,1743680207.087532,192.168.0.102,8.8.4.4,17
78,1743680207.087801,192.168.0.102,151.101.129.140,6
571,1743680207.098347,8.8.4.4,192.168.0.102,17
64,1743680207.098352,8.8.4.4,192.168.0.102,17
572,1743680207.098353,8.8.4.4,192.168.0.102,17
64,1743680207.098354,8.8.4.4,192.168.0.102,17
77,1743680207.09852,192.168.0.102,8.8.4.4,17
77,1743680207.098538,192.168.0.102,8.8.4.4,17
1292,1743680207.098964,192.168.0.102,151.101.129.140,17
1292,1743680207.09897,192.168.0.102,151.101.129.140,17
1294,1743680207.110717,185.70.42.22,192.168.0.102,6
584,1743680207.110723,185.70.42.22,192.168.0.102,6
66,1743680207.110796,192.168.0.102,185.70.42.22,6
65,1743680207.147229,8.8.4.4,192.168.0.102,17
74,1743680207.154042,151.101.129.140,192.168.0.102,6
1322,1743680207.154048,151.101.129.140,192.168.0.102,17
66,1743680207.15416,192.168.0.102,151.101.129.140,6
1450,1743680207.15435,192.168.0.102,151.101.129.140,6
725,1743680207.154356,192.168.0.102,151.101.129.140,6
1322,1743680207.15583,151.101.129.140,192.168.0.102,17
233,1743680207.156181,192.168.0.102,151.101.129.140,17
1292,1743680207.156539,192.168.0.102,151.101.129.140,17
1081,1743680207.156541,192.168.0.102,151.101.129.140,17
66,1743680207.171524,8.8.4.4,192.168.0.102,17
66,1743680207.205448,151.101.129.140,192.168.0.102,6
66,1743680207.205454,151.101.129.140,192.168.0.102,6
67,1743680207.205456,151.101.129.140,192.168.0.102,17
66,1743680207.205457,151.101.129.140,192.168.0.102,17
519,1743680207.207666,151.101.129.140,192.168.0.102,6
793,1743680207.207668,151.101.129.140,192.168.0.102,17
66,1743680207.207726,192.168.0.102,151.101.129.140,6
130,1743680207.20791,192.168.0.102,151.101.129.140,6
83,1743680207.208008,192.168.0.102,151.101.129.140,17
158,1743680207.208224,192.168.0.102,151.101.129.140,6
1450,1743680207.20842,192.168.0.102,151.101.129.140,6
1450,1743680207.208421,192.168.0.102,151.101.129.140,6
622,1743680207.208424,192.168.0.102,151.101.129.140,6
1450,1743680207.20846,192.168.0.102,151.101.129.140,6
1450,1743680207.208461,192.168.0.102,151.101.129.140,6
641,1743680207.208463,192.168.0.102,151.101.129.140,6
764,1743680207.208469,192.168.0.102,151.101.129.140,6
1292,1743680207.209325,192.168.0.102,151.101.129.140,17
1292,1743680207.209329,192.168.0.102,151.101.129.140,17
1210,1743680207.209338,192.168.0.102,151.101.129.140,17
66,1743680207.246758,151.101.129.140,192.168.0.102,6
66,1743680207.246767,151.101.129.140,192.168.0.102,6
131,1743680207.246769,151.101.129.140,192.168.0.102,6
66,1743680207.24677,151.101.129.140,192.168.0.102,6
66,1743680207.246773,151.101.129.140,192.168.0.102,6
66,1743680207.246775,151.101.129.140,192.168.0.102,6
66,1743680207.246776,151.101.129.140,192.168.0.102,6
66,1743680207.246778,151.101.129.140,192.168.0.102,6
66,1743680207.246779,151.101.129.140,192.168.0.102,17
66,1743680207.246929,192.168.0.102,151.101.129.140,6
97,1743680207.247192,192.168.0.102,151.101.129.140,6
66,1743680207.292692,151.101.129.140,192.168.0.102,6
308,1743680207.293999,192.168.0.102,34.237.73.95,6
1446,1743680207.364148,151.101.129.140,192.168.0.102,6
1032,1743680207.364154,151.101.129.140,192.168.0.102,6
66,1743680207.364242,192.168.0.102,151.101.129.140,6
1446,1743680207.365561,151.101.129.140,192.168.0.102,6
304,1743680207.365564,151.101.129.140,192.168.0.102,6
66,1743680207.365614,192.168.0.102,151.101.129.140,6
80,1743680207.45173,192.168.0.102,151.101.129.140,17
335,1743680207.451951,34.237.73.95,192.168.0.102,6
66,1743680207.452047,192.168.0.102,34.237.73.95,6
66,1743680207.540865,151.101.129.140,192.168.0.102,17
66,1743680207.566374,192.168.0.102,185.70.42.22,6
66,1743680207.566438,192.168.0.102,151.101.129.140,6
66,1743680207.604859,151.101.129.140,192.168.0.102,6
90,1743680207.604865,151.101.129.140,192.168.0.102,6
66,1743680207.604866,151.101.129.140,192.168.0.102,6
54,1743680207.604985,192.168.0.102,151.101.129.140,6
54,1743680207.605013,192.168.0.102,151.101.129.140,6
90,1743680207.60929,185.70.42.22,192.168.0.102,6
66,1743680207.609296,185.70.42.22,192.168.0.102,6
54,1743680207.609507,192.168.0.102,185.70.42.22,6
54,1743680207.609541,192.168.0.102,185.70.42.22,6
833,1743680207.618606,151.101.129.140,192.168.0.102,17
1322,1743680207.618616,151.101.129.140,192.168.0.102,17
544,1743680207.61862,151.101.129.140,192.168.0.102,17
82,1743680207.618983,192.168.0.102,151.101.129.140,17
1292,1743680207.62471,192.168.0.102,151.101.129.140,17
1091,1743680207.624738,192.168.0.102,151.101.129.140,17
66,1743680207.700636,151.101.129.140,192.168.0.102,17
793,1743680207.702351,151.101.129.140,192.168.0.102,17
1292,1743680207.704182,192.168.0.102,151.101.129.140,17
1292,1743680207.704208,192.168.0.102,151.101.129.140,17
1220,1743680207.70421,192.168.0.102,151.101.129.140,17
66,1743680207.753467,151.101.129.140,192.168.0.102,17
66,1743680207.777631,151.101.129.140,192.168.0.102,17
71,1743680207.934206,192.168.0.102,142.250.75.10,17
67,1743680207.971705,142.250.75.10,192.168.0.102,17
80,1743680207.983078,192.168.0.102,151.101.129.140,17
66,1743680208.056351,151.101.129.140,192.168.0.102,17
80,1743680208.258682,192.168.0.102,151.101.129.140,17
66,1743680208.330274,151.101.129.140,192.168.0.102,17
80,1743680208.534186,192.168.0.102,151.101.129.140,17
66,1743680208.621999,151.101.129.140,192.168.0.102,17
80,1743680208.82549,192.168.0.102,151.101.129.140,17
66,1743680208.903188,151.101.129.140,192.168.0.102,17
259,1743680208.936103,192.168.0.102,8.8.4.4,17
252,1743680208.936169,192.168.0.102,8.8.4.4,17
70,1743680208.939179,192.168.0.102,8.8.4.4,17
70,1743680208.939257,192.168.0.102,8.8.4.4,17
70,1743680208.966802,8.8.4.4,192.168.0.102,17
621,1743680208.985243,8.8.4.4,192.168.0.102,17
64,1743680208.985249,8.8.4.4,192.168.0.102,17
550,1743680208.98525,8.8.4.4,192.168.0.102,17
64,1743680208.985251,8.8.4.4,192.168.0.102,17
77,1743680208.985493,192.168.0.102,8.8.4.4,17
77,1743680208.985529,192.168.0.102,8.8.4.4,17
1292,1743680208.986281,192.168.0.102,172.67.153.187,17
1292,1743680208.986297,192.168.0.102,172.67.153.187,17
259,1743680208.992674,192.168.0.102,8.8.4.4,17
253,1743680208.992705,192.168.0.102,8.8.4.4,17
102,1743680209.000071,8.8.4.4,192.168.0.102,17
146,1743680209.001666,8.8.4.4,192.168.0.102,17
1292,1743680209.002126,192.168.0.102,8.8.8.8,17
1292,1743680209.002147,192.168.0.102,8.8.8.8,17
122,1743680209.008525,192.168.0.102,8.8.8.8,17
304,1743680209.008618,192.168.0.102,8.8.8.8,17
259,1743680209.008651,192.168.0.102,8.8.8.8,17
1242,1743680209.009935,172.67.153.187,192.168.0.102,17
1242,1743680209.010611,172.67.153.187,192.168.0.102,17
1242,1743680209.011816,172.67.153.187,192.168.0.102,17
1242,1743680209.01182,172.67.153.187,192.168.0.102,17
552,1743680209.011821,172.67.153.187,192.168.0.102,17
1292,1743680209.011953,192.168.0.102,172.67.153.187,17
93,1743680209.011956,192.168.0.102,172.67.153.187,17
133,1743680209.013224,192.168.0.102,172.67.153.187,17
126,1743680209.013497,192.168.0.102,172.67.153.187,17
1001,1743680209.013625,192.168.0.102,172.67.153.187,17
65,1743680209.016096,8.8.4.4,192.168.0.102,17
70,1743680209.023711,8.8.4.4,192.168.0.102,17
572,1743680209.023717,8.8.4.4,192.168.0.102,17
64,1743680209.023718,8.8.4.4,192.168.0.102,17
77,1743680209.02395,192.168.0.102,8.8.4.4,17
82,1743680209.031998,8.8.8.8,192.168.0.102,17
1292,1743680209.032003,8.8.8.8,192.168.0.102,17
88,1743680209.032163,192.168.0.102,8.8.4.4,17
1292,1743680209.032528,192.168.0.102,216.58.215.74,17
1292,1743680209.032542,192.168.0.102,216.58.215.74,17
1292,1743680209.032547,192.168.0.102,216.58.215.74,17
124,1743680209.032632,192.168.0.102,216.58.215.74,17
461,1743680209.039004,172.67.153.187,192.168.0.102,17
89,1743680209.039009,172.67.153.187,192.168.0.102,17
66,1743680209.03901,172.67.153.187,192.168.0.102,17
66,1743680209.039011,172.67.153.187,192.168.0.102,17
96,1743680209.039012,172.67.153.187,192.168.0.102,17
65,1743680209.039013,172.67.153.187,192.168.0.102,17
571,1743680209.039014,8.8.4.4,192.168.0.102,17
64,1743680209.039015,8.8.4.4,192.168.0.102,17
86,1743680209.039224,192.168.0.102,172.67.153.187,17
85,1743680209.039241,192.168.0.102,172.67.153.187,17
89,1743680209.039255,192.168.0.102,172.67.153.187,17
73,1743680209.039286,192.168.0.102,8.8.4.4,17
1292,1743680209.049291,8.8.8.8,192.168.0.102,17
344,1743680209.049295,8.8.8.8,192.168.0.102,17
976,1743680209.049297,8.8.8.8,192.168.0.102,17
67,1743680209.049298,8.8.8.8,192.168.0.102,17
120,1743680209.049646,192.168.0.102,8.8.8.8,17
73,1743680209.049682,192.168.0.102,8.8.8.8,17
550,1743680209.051036,8.8.8.8,192.168.0.102,17
64,1743680209.051038,8.8.8.8,192.168.0.102,17
73,1743680209.051134,192.168.0.102,8.8.8.8,17
70,1743680209.062538,172.67.153.187,192.168.0.102,17
71,1743680209.062543,8.8.4.4,192.168.0.102,17
82,1743680209.062545,216.58.215.74,192.168.0.102,17
82,1743680209.062546,216.58.215.74,192.168.0.102,17
1292,1743680209.063632,216.58.215.74,192.168.0.102,17
1292,1743680209.063634,216.58.215.74,192.168.0.102,17
162,1743680209.078428,8.8.8.8,192.168.0.102,17
765,1743680209.078436,8.8.8.8,192.168.0.102,17
78,1743680209.078709,192.168.0.102,8.8.8.8,17
1292,1743680209.079281,192.168.0.102,142.250.203.206,17
1292,1743680209.079284,192.168.0.102,142.250.203.206,17
1292,1743680209.079297,192.168.0.102,142.250.203.206,17
117,1743680209.080651,192.168.0.102,142.250.203.206,17
1292,1743680209.081509,216.58.215.74,192.168.0.102,17
345,1743680209.081512,216.58.215.74,192.168.0.102,17
989,1743680209.081513,216.58.215.74,192.168.0.102,17
88,1743680209.081516,216.58.215.74,192.168.0.102,17
120,1743680209.081812,192.168.0.102,216.58.215.74,17
73,1743680209.081848,192.168.0.102,216.58.215.74,17
555,1743680209.081924,192.168.0.102,216.58.215.74,17
66,1743680209.088692,216.58.215.74,192.168.0.102,17
86,1743680209.088832,192.168.0.102,172.67.153.187,17
74,1743680209.088836,192.168.0.102,8.8.4.4,17
80,1743680209.103757,192.168.0.102,151.101.129.140,17
67,1743680209.127998,8.8.8.8,192.168.0.102,17
162,1743680209.128006,216.58.215.74,192.168.0.102,17
82,1743680209.128008,142.250.203.206,192.168.0.102,17
556,1743680209.151993,192.168.0.102,216.58.215.74,17
71,1743680209.16522,216.58.215.74,192.168.0.102,17
1292,1743680209.165225,142.250.203.206,192.168.0.102,17
1292,1743680209.166782,142.250.203.206,192.168.0.102,17
1292,1743680209.16679,142.250.203.206,192.168.0.102,17
345,1743680209.166792,142.250.203.206,192.168.0.102,17
989,1743680209.166793,142.250.203.206,192.168.0.102,17
78,1743680209.166795,142.250.203.206,192.168.0.102,17
66,1743680209.166796,142.250.203.206,192.168.0.102,17
608,1743680209.166797,216.58.215.74,192.168.0.102,17
256,1743680209.166799,216.58.215.74,192.168.0.102,17
77,1743680209.166987,192.168.0.102,216.58.215.74,17
1292,1743680209.167199,192.168.0.102,142.250.203.206,17
120,1743680209.167296,192.168.0.102,142.250.203.206,17
73,1743680209.167331,192.168.0.102,142.250.203.206,17
1017,1743680209.167724,192.168.0.102,142.250.203.206,17
252,1743680209.171472,192.168.0.102,8.8.4.4,17
253,1743680209.171522,192.168.0.102,8.8.4.4,17
252,1743680209.171558,192.168.0.102,8.8.4.4,17
252,1743680209.171596,192.168.0.102,8.8.4.4,17
69,1743680209.192852,216.58.215.74,192.168.0.102,17
73,1743680209.193128,192.168.0.102,216.58.215.74,17
67,1743680209.195871,216.58.215.74,192.168.0.102,17
80,1743680209.199595,192.168.0.102,151.101.129.140,17
162,1743680209.199965,142.250.203.206,192.168.0.102,17
71,1743680209.199967,142.250.203.206,192.168.0.102,17
74,1743680209.200144,192.168.0.102,142.250.203.206,17
66,1743680209.226668,151.101.129.140,192.168.0.102,17
70,1743680209.226677,8.8.4.4,192.168.0.102,17
70,1743680209.226678,8.8.4.4,192.168.0.102,17
73,1743680209.226977,192.168.0.102,8.8.4.4,17
68,1743680209.237312,151.101.129.140,192.168.0.102,17
246,1743680209.243916,142.250.203.206,192.168.0.102,17
63,1743680209.243922,142.250.203.206,192.168.0.102,17
571,1743680209.243923,8.8.4.4,192.168.0.102,17
550,1743680209.243925,8.8.4.4,192.168.0.102,17
64,1743680209.243926,8.8.4.4,192.168.0.102,17
64,1743680209.243928,8.8.4.4,192.168.0.102,17
77,1743680209.244297,192.168.0.102,142.250.203.206,17
78,1743680209.244456,192.168.0.102,8.8.4.4,17
73,1743680209.244482,192.168.0.102,8.8.4.4,17
550,1743680209.245218,8.8.4.4,192.168.0.102,17
64,1743680209.24522,8.8.4.4,192.168.0.102,17
550,1743680209.245221,8.8.4.4,192.168.0.102,17
64,1743680209.245223,8.8.4.4,192.168.0.102,17
77,1743680209.245452,192.168.0.102,8.8.4.4,17
77,1743680209.24549,192.168.0.102,8.8.4.4,17
78,1743680209.246128,192.168.0.102,216.58.215.74,6
1292,1743680209.246759,192.168.0.102,104.18.10.207,17
1292,1743680209.246761,192.168.0.102,104.18.10.207,17
83,1743680209.263047,192.168.0.102,172.67.153.187,17
95,1743680209.294777,192.168.0.102,172.67.153.187,17
975,1743680209.2961,192.168.0.102,172.67.153.187,17
65,1743680209.312243,172.67.153.187,192.168.0.102,17
1242,1743680209.31225,104.18.10.207,192.168.0.102,17
1242,1743680209.314759,104.18.10.207,192.168.0.102,17
1242,1743680209.314766,104.18.10.207,192.168.0.102,17
1242,1743680209.314768,104.18.10.207,192.168.0.102,17
1063,1743680209.31477,104.18.10.207,192.168.0.102,17
1292,1743680209.315151,192.168.0.102,104.18.10.207,17
93,1743680209.315331,192.168.0.102,104.18.10.207,17
127,1743680209.317236,192.168.0.102,104.18.10.207,17
123,1743680209.317289,192.168.0.102,104.18.10.207,17
74,1743680209.317339,216.58.215.74,192.168.0.102,6
70,1743680209.317341,172.67.153.187,192.168.0.102,17
65,1743680209.317342,8.8.4.4,192.168.0.102,17
65,1743680209.317344,172.67.153.187,192.168.0.102,17
66,1743680209.317476,192.168.0.102,216.58.215.74,6
1466,1743680209.317742,192.168.0.102,216.58.215.74,6
428,1743680209.317748,192.168.0.102,216.58.215.74,6
66,1743680209.343005,142.250.203.206,192.168.0.102,17
66,1743680209.343012,8.8.4.4,192.168.0.102,17
86,1743680209.343262,192.168.0.102,172.67.153.187,17
575,1743680209.349476,104.18.10.207,192.168.0.102,17
66,1743680209.349484,104.18.10.207,192.168.0.102,17
66,1743680209.349485,104.18.10.207,192.168.0.102,17
91,1743680209.349487,104.18.10.207,192.168.0.102,17
85,1743680209.349726,192.168.0.102,104.18.10.207,17
89,1743680209.349746,192.168.0.102,104.18.10.207,17
66,1743680209.354826,216.58.215.74,192.168.0.102,6
66,1743680209.354835,216.58.215.74,192.168.0.102,6
70,1743680209.371904,104.18.10.207,192.168.0.102,17
1466,1743680209.375151,216.58.215.74,192.168.0.102,6
1466,1743680209.375156,216.58.215.74,192.168.0.102,6
1466,1743680209.375158,216.58.215.74,192.168.0.102,6
314,1743680209.37516,216.58.215.74,192.168.0.102,6
66,1743680209.37528,192.168.0.102,216.58.215.74,6
66,1743680209.375373,192.168.0.102,216.58.215.74,6
140,1743680209.378321,192.168.0.102,216.58.215.74,6
86,1743680209.400478,192.168.0.102,104.18.10.207,17
1036,1743680209.421856,216.58.215.74,192.168.0.102,6
66,1743680209.421999,192.168.0.102,216.58.215.74,6
80,1743680209.442108,192.168.0.102,151.101.129.140,17
254,1743680209.484114,192.168.0.102,8.8.4.4,17
254,1743680209.484168,192.168.0.102,8.8.4.4,17
70,1743680209.519426,8.8.4.4,192.168.0.102,17
83,1743680209.519744,192.168.0.102,172.67.153.187,17
68,1743680209.525186,151.101.129.140,192.168.0.102,17
572,1743680209.533963,8.8.4.4,192.168.0.102,17
65,1743680209.533968,8.8.4.4,192.168.0.102,17
77,1743680209.534206,192.168.0.102,8.8.4.4,17
574,1743680209.535782,8.8.4.4,192.168.0.102,17
65,1743680209.535787,8.8.4.4,192.168.0.102,17
77,1743680209.535902,192.168.0.102,8.8.4.4,17
78,1743680209.53617,192.168.0.102,151.101.1.140,6
65,1743680209.54213,172.67.153.187,192.168.0.102,17
74,1743680209.56395,192.168.0.102,8.8.4.4,17
65,1743680209.568539,8.8.4.4,192.168.0.102,17
74,1743680209.575108,151.101.1.140,192.168.0.102,6
66,1743680209.575211,192.168.0.102,151.101.1.140,6
1450,1743680209.575422,192.168.0.102,151.101.1.140,6
725,1743680209.575428,192.168.0.102,151.101.1.140,6
66,1743680209.614135,151.101.1.140,192.168.0.102,6
66,1743680209.614146,151.101.1.140,192.168.0.102,6
519,1743680209.614148,151.101.1.140,192.168.0.102,6
66,1743680209.614296,192.168.0.102,151.101.1.140,6
130,1743680209.614584,192.168.0.102,151.101.1.140,6
158,1743680209.614678,192.168.0.102,151.101.1.140,6
1450,1743680209.614857,192.168.0.102,151.101.1.140,6
1450,1743680209.614858,192.168.0.102,151.101.1.140,6
343,1743680209.614861,192.168.0.102,151.101.1.140,6
254,1743680209.632477,192.168.0.102,8.8.4.4,17
254,1743680209.632516,192.168.0.102,8.8.4.4,17
78,1743680209.633396,192.168.0.102,151.101.129.140,6
254,1743680209.641168,192.168.0.102,8.8.4.4,17
254,1743680209.641199,192.168.0.102,8.8.4.4,17
66,1743680209.65319,151.101.1.140,192.168.0.102,6
66,1743680209.653196,151.101.1.140,192.168.0.102,6
131,1743680209.653198,151.101.1.140,192.168.0.102,6
66,1743680209.653199,151.101.1.140,192.168.0.102,6
66,1743680209.6532,151.101.1.140,192.168.0.102,6
66,1743680209.653312,192.168.0.102,151.101.1.140,6
97,1743680209.653512,192.168.0.102,151.101.1.140,6
772,1743680209.654856,151.101.1.140,192.168.0.102,6
66,1743680209.65491,192.168.0.102,151.101.1.140,6
1450,1743680209.657371,192.168.0.102,151.101.1.140,6
1450,1743680209.657377,192.168.0.102,151.101.1.140,6
526,1743680209.657394,192.168.0.102,151.101.1.140,6
70,1743680209.675336,8.8.4.4,192.168.0.102,17
70,1743680209.675343,8.8.4.4,192.168.0.102,17
73,1743680209.675651,192.168.0.102,8.8.4.4,17
74,1743680209.682593,151.101.129.140,192.168.0.102,6
66,1743680209.682697,192.168.0.102,151.101.129.140,6
1450,1743680209.682881,192.168.0.102,151.101.129.140,6
693,1743680209.682887,192.168.0.102,151.101.129.140,6
573,1743680209.691874,8.8.4.4,192.168.0.102,17
571,1743680209.691879,8.8.4.4,192.168.0.102,17
573,1743680209.69188,8.8.4.4,192.168.0.102,17
572,1743680209.691881,8.8.4.4,192.168.0.102,17
65,1743680209.691883,8.8.4.4,192.168.0.102,17
65,1743680209.691884,8.8.4.4,192.168.0.102,17
65,1743680209.691885,8.8.4.4,192.168.0.102,17
65,1743680209.691886,8.8.4.4,192.168.0.102,17
66,1743680209.691887,151.101.1.140,192.168.0.102,6
79,1743680209.692183,192.168.0.102,8.8.4.4,17
79,1743680209.692252,192.168.0.102,8.8.4.4,17
74,1743680209.692261,192.168.0.102,8.8.4.4,17
74,1743680209.692278,192.168.0.102,8.8.4.4,17
1292,1743680209.693107,192.168.0.102,173.194.79.84,17
1292,1743680209.693108,192.168.0.102,173.194.79.84,17
122,1743680209.693196,192.168.0.102,173.194.79.84,17
78,1743680209.693333,192.168.0.102,151.101.65.140,6
66,1743680209.696807,151.101.1.140,192.168.0.102,6
66,1743680209.696809,151.101.1.140,192.168.0.102,6
101,1743680209.707192,192.168.0.102,151.101.1.140,6
1450,1743680209.707562,192.168.0.102,151.101.1.140,6
1450,1743680209.707563,192.168.0.102,151.101.1.140,6
488,1743680209.707577,192.168.0.102,151.101.1.140,6
66,1743680209.721934,151.101.129.140,192.168.0.102,6
66,1743680209.72194,151.101.129.140,192.168.0.102,6
519,1743680209.721942,151.101.129.140,192.168.0.102,6
66,1743680209.722053,192.168.0.102,151.101.129.140,6
130,1743680209.722267,192.168.0.102,151.101.129.140,6
83,1743680209.745464,192.168.0.102,172.67.153.187,17
65,1743680209.784237,8.8.4.4,192.168.0.102,17
65,1743680209.78555,172.67.153.187,192.168.0.102,17
66,1743680209.785554,151.101.1.140,192.168.0.102,6
74,1743680209.785555,151.101.65.140,192.168.0.102,6
66,1743680209.785556,151.101.1.140,192.168.0.102,6
66,1743680209.78556,151.101.1.140,192.168.0.102,6
66,1743680209.785561,151.101.129.140,192.168.0.102,6
82,1743680209.785562,173.194.79.84,192.168.0.102,17
1292,1743680209.785563,173.194.79.84,192.168.0.102,17
1292,1743680209.785564,173.194.79.84,192.168.0.102,17
348,1743680209.785566,173.194.79.84,192.168.0.102,17
986,1743680209.785567,173.194.79.84,192.168.0.102,17
73,1743680209.785568,173.194.79.84,192.168.0.102,17
66,1743680209.785689,192.168.0.102,151.101.65.140,6
1450,1743680209.785913,192.168.0.102,151.101.65.140,6
731,1743680209.78592,192.168.0.102,151.101.65.140,6
120,1743680209.786211,192.168.0.102,173.194.79.84,17
73,1743680209.78625,192.168.0.102,173.194.79.84,17
66,1743680209.809793,173.194.79.84,192.168.0.102,17
74,1743680209.812116,192.168.0.102,173.194.79.84,17
253,1743680209.817577,192.168.0.102,8.8.4.4,17
254,1743680209.817612,192.168.0.102,8.8.4.4,17
66,1743680209.825645,151.101.65.140,192.168.0.102,6
519,1743680209.825651,151.101.65.140,192.168.0.102,6
66,1743680209.825776,192.168.0.102,151.101.65.140,6
130,1743680209.82603,192.168.0.102,151.101.65.140,6
162,1743680209.833987,173.194.79.84,192.168.0.102,17
70,1743680209.848882,8.8.4.4,192.168.0.102,17
573,1743680209.848887,8.8.4.4,192.168.0.102,17
65,1743680209.848897,8.8.4.4,192.168.0.102,17
574,1743680209.848899,8.8.4.4,192.168.0.102,17
65,1743680209.8489,8.8.4.4,192.168.0.102,17
78,1743680209.849187,192.168.0.102,8.8.4.4,17
78,1743680209.849207,192.168.0.102,8.8.4.4,17
1292,1743680209.850222,192.168.0.102,142.250.186.196,17
1292,1743680209.850225,192.168.0.102,142.250.186.196,17
1292,1743680209.850238,192.168.0.102,142.250.186.196,17
124,1743680209.850348,192.168.0.102,142.250.186.196,17
74,1743680209.862381,192.168.0.102,173.194.79.84,17
75,1743680209.875304,192.168.0.102,8.8.4.4,17
82,1743680209.880552,142.250.186.196,192.168.0.102,17
82,1743680209.880558,142.250.186.196,192.168.0.102,17
1292,1743680209.880559,142.250.186.196,192.168.0.102,17
1292,1743680209.880561,142.250.186.196,192.168.0.102,17
65,1743680209.880563,8.8.4.4,192.168.0.102,17
66,1743680209.882994,151.101.65.140,192.168.0.102,6
1292,1743680209.900172,142.250.186.196,192.168.0.102,17
337,1743680209.900178,142.250.186.196,192.168.0.102,17
997,1743680209.900179,142.250.186.196,192.168.0.102,17
96,1743680209.900181,142.250.186.196,192.168.0.102,17
120,1743680209.900648,192.168.0.102,142.250.186.196,17
73,1743680209.900706,192.168.0.102,142.250.186.196,17
1446,1743680209.904593,151.101.1.140,192.168.0.102,6
1446,1743680209.904598,151.101.1.140,192.168.0.102,6
1446,1743680209.9046,151.101.1.140,192.168.0.102,6
220,1743680209.904601,151.101.1.140,192.168.0.102,6
66,1743680209.904682,192.168.0.102,151.101.1.140,6
66,1743680209.904745,192.168.0.102,151.101.1.140,6
66,1743680209.906495,142.250.186.196,192.168.0.102,17
80,1743680209.925592,192.168.0.102,151.101.129.140,17
74,1743680209.925787,192.168.0.102,142.250.186.196,17
1242,1743680209.937846,172.67.153.187,192.168.0.102,17
1242,1743680209.937853,172.67.153.187,192.168.0.102,17
78,1743680209.93806,192.168.0.102,151.101.65.140,6
85,1743680209.938667,192.168.0.102,172.67.153.187,17
1242,1743680209.939433,172.67.153.187,192.168.0.102,17
1220,1743680209.939436,172.67.153.187,192.168.0.102,17
85,1743680209.939956,192.168.0.102,172.67.153.187,17
115,1743680209.945192,192.168.0.102,142.250.186.196,17
162,1743680209.966164,142.250.186.196,192.168.0.102,17
74,1743680209.976673,151.101.65.140,192.168.0.102,6
66,1743680209.976842,192.168.0.102,151.101.65.140,6
1450,1743680209.97724,192.168.0.102,151.101.65.140,6
667,1743680209.977248,192.168.0.102,151.101.65.140,6
254,1743680209.977503,192.168.0.102,8.8.4.4,17
254,1743680209.977577,192.168.0.102,8.8.4.4,17
1292,1743680209.981412,192.168.0.102,104.18.10.207,17
1292,1743680209.981416,192.168.0.102,104.18.10.207,17
124,1743680209.981551,192.168.0.102,104.18.10.207,17
505,1743680209.981618,192.168.0.102,104.18.10.207,17
887,1743680209.983316,192.168.0.102,172.67.153.187,17
261,1743680209.990299,192.168.0.102,8.8.4.4,17
254,1743680209.990326,192.168.0.102,8.8.4.4,17
74,1743680209.991991,192.168.0.102,142.250.186.196,17
1446,1743680209.994947,151.101.1.140,192.168.0.102,6
1446,1743680209.994953,151.101.1.140,192.168.0.102,6
1446,1743680209.994955,151.101.1.140,192.168.0.102,6
1446,1743680209.994956,151.101.1.140,192.168.0.102,6
1446,1743680209.994958,151.101.1.140,192.168.0.102,6
1446,1743680209.99496,151.101.1.140,192.168.0.102,6
1446,1743680209.994961,151.101.1.140,192.168.0.102,6
1446,1743680209.994963,151.101.1.140,192.168.0.102,6
66,1743680209.995064,192.168.0.102,151.101.1.140,6
66,1743680209.995138,192.168.0.102,151.101.1.140,6
1446,1743680209.999774,151.101.1.140,192.168.0.102,6
1446,1743680209.99978,151.101.1.140,192.168.0.102,6
1332,1743680209.999782,151.101.1.140,192.168.0.102,6
68,1743680209.999783,151.101.129.140,192.168.0.102,17
1446,1743680209.999785,151.101.1.140,192.168.0.102,6
1446,1743680209.999786,151.101.1.140,192.168.0.102,6
66,1743680209.99989,192.168.0.102,151.101.1.140,6
66,1743680209.999978,192.168.0.102,151.101.1.140,6
1446,1743680210.001218,151.101.1.140,192.168.0.102,6
1446,1743680210.001222,151.101.1.140,192.168.0.102,6
1446,1743680210.001225,151.101.1.140,192.168.0.102,6
1446,1743680210.001227,151.101.1.140,192.168.0.102,6
